,FAMILIA,Nombre común,Nombre científico,X,Y,NUMERO DE TALLOS,CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,SUMATORIA CAP,ALTURA TOTAL,ALTURA DE COPA,DIAMETRO_MAYOR ,DIAMETRO_MENOR,ORIENTACIÒN DE COPA (Punto Cardinal)
1443,ANACARDIACEAE,Mango,Mangifera indica ,6.2674873,-75.5677069,2,90.9,36.4,,,,127.30000000000001,6.5,2.5,9.2,8.1,Este -oeste
1444,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2674986,-75.5677562,4,31.4,27.6,22.2,24.7,,105.9,6.2,1.5,5.2,4.0,Norte-sur
1445,ANACARDIACEAE,Ciruelo,Spondias purpurea ,6.2675053,-75.5677748,1,104.8,,,,,104.8,8.2,3.7,12.5,10.9,Este -oeste
1446,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2675013,-75.5678478,2,119.2,93.6,,,,212.8,10.5,3.0,14.5,13.8,Norte-sur
1447,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2675073,-75.5679,2,74.2,65.8,,,,140.0,10.5,3.5,16.2,14.5,Norte -sur
1448,MYRTACEAE,Guayabo,Psidium guajava ,6.2675473,-75.5678393,2,39.4,32.5,,,,71.9,10.0,2.6,10.5,7.4,Este -oeste
1449,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.267536,-75.5679105,4,26.5,23.6,21.6,19.0,,90.7,5.6,2.3,5.1,3.8,Este -oeste
1450,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2675553,-75.5679248,4,22.2,21.2,21.2,19.3,,83.89999999999999,4.1,1.9,3.8,3.8,Norte-sur
1451,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.2675953,-75.5679124,1,63.3,,,,,63.3,11.0,4.0,7.8,7.1,Norte-sur
1452,MALVACEAE,Cacao de monte,Pachira speciosa,6.267712,-75.567898,1,81.7,,,,,81.7,6.3,4.0,8.9,7.1,Este -oeste
1453,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2677633,-75.5678864,1,74.5,,,,,74.5,15.2,10.5,10.5,9.8,Este -oeste
1454,FABACEAE,Ébano,Caesalpinia ebano ,6.26785,-75.5678664,1,84.3,,,,,84.3,13.0,3.8,14.8,12.9,Norte-sur
1455,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.267826,-75.5679266,5,44.6,44.0,44.0,31.5,23.5,187.6,8.0,2.2,7.8,7.5,Este -oeste
1456,MALVACEAE,Camajón,Sterculia apetala,6.267784,-75.5679145,1,6.5,,,,,6.5,1.6,1.3,1.0,1.0,Norte-sur
1457,FABACEAE,Gualanday (2),Jacaranda hesperia ,6.2676913,-75.5679294,2,103.1,64.1,,,,167.2,9.5,3.8,14.5,13.2,Norte-sur
1458,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2677287,-75.5679613,1,74.6,,,,,74.6,9.8,3.6,9.2,8.9,Este -oeste
1459,OLEACEAE,Urapán,Fraxinus uhdei ,6.2677953,-75.5679613,1,324.2,,,,,324.2,16.0,10.0,24.1,20.5,Norte-sur
1460,MELIACEAE,Caobo,Swietenia macrophylla ,6.267836,-75.5679646,1,152.5,,,,,152.5,17.0,5.0,15.9,14.5,Norte-sur
1461,LAURACEAE,Comino crespo,Aniba perutilis ,6.267866,-75.5679494,1,21.3,,,,,21.3,5.3,2.7,4.0,3.8,Norte-sur
1462,OLEACEAE,Urapán,Fraxinus uhdei ,6.2678727,-75.5680128,1,177.4,,,,,177.4,17.5,8.0,28.3,22.8,Si
1463,ARAUCARIACEAE,Araucaria,Araucaria heterophylla,6.267824,-75.5680345,1,138.8,,,,,138.8,18.0,2.6,6.1,5.2,Norte-sur
1464,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2678007,-75.5680727,1,37.2,,,,,37.2,5.0,1.7,4.1,3.9,Este -oeste
1465,FABACEAE,Ébano,Caesalpinia ebano ,6.2678667,-75.5680726,1,76.5,,,,,76.5,13.0,3.5,15.2,14.8,Norte-sur
1466,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.267792,-75.5681206,1,0.0,,,,,0.0,0.9,0.5,1.0,0.8,Este -oeste
1467,LAURACEAE,Comino crespo,Aniba perutilis ,6.2678467,-75.5681433,3,7.6,5.6,4.7,,,17.9,3.0,0.7,1.8,1.5,Este -oeste
1468,MAGNOLIACEAE,Magnolio,Magnolia grandiflora,6.267846,-75.5682073,3,15.5,14.3,9.5,,,39.3,4.8,0.3,3.4,3.0,Este -oeste
1469,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.267886,-75.5682413,1,161.5,,,,,161.5,16.5,6.0,18.5,14.3,Norte-sur
1470,OLEACEAE,Urapán,Fraxinus uhdei ,6.2676007,-75.5679659,1,162.3,,,,,162.3,12.0,7.0,21.5,16.8,Este -oeste
1471,MAGNOLIACEAE,Magnolio,Magnolia champaca,6.2676373,-75.5679726,1,25.0,,,,,25.0,5.2,1.5,5.6,4.9,Norte-sur
1472,SOLANACEAE,Francesino,Brunfelsia pauciflora,6.267658,-75.5679865,4,13.2,10.8,10.5,9.5,,44.0,3.0,1.2,2.8,1.8,Norte-sur
1473,MALVACEAE,Zapote,Quararibea cordata ,6.267668,-75.568042,1,48.0,,,,,48.0,8.0,1.7,5.9,5.6,Este -oeste
1474,SOLANACEAE,Francesino,Brunfelsia pauciflora,6.267668,-75.5680783,2,35.2,34.0,,,,69.2,4.3,1.7,4.5,4.1,Norte-sur
1475,SOLANACEAE,Francesino,Brunfelsia pauciflora,6.2676847,-75.5680937,1,12.5,,,,,12.5,2.8,0.9,1.8,1.0,Norte -sur
1476,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2677053,-75.5680901,4,19.5,14.2,12.6,10.8,,57.10000000000001,4.2,1.6,3.8,3.1,Este -oeste
1477,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2677027,-75.5681349,1,0.0,,,,,0.0,0.6,0.3,0.3,0.2,Este -oeste
1478,SAPINDACEAE,Mamoncillo,Melicoccus bijugatus ,6.267716,-75.5681737,1,0.0,,,,,0.0,1.2,0.2,1.0,0.8,Este -oeste
1479,MORINGACEAE,Moringa,Moringa oleifera,6.267792,-75.568214,1,26.0,,,,,26.0,8.5,2.5,1.5,1.2,Este -oeste
1480,ARECACEAE,Palma manila,Veitchia merrillii ,6.26778,-75.56822,1,44.5,,,,,44.5,7.0,6.3,2.0,1.8,Norte -sur
1481,SOLANACEAE,Francesino,Brunfelsia pauciflora,6.26777,-75.5682,5,18.5,16.5,16.3,11.8,10.0,73.1,3.1,1.0,4.0,2.8,Este -oeste
1482,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2677093,-75.5682221,1,86.4,,,,,86.4,14.5,8.5,16.8,14.2,Norte-sur
1483,ARAUCARIACEAE,Araucaria,Araucaria heterophylla,6.2677187,-75.5682708,1,175.4,,,,,175.4,20.0,1.5,5.8,5.5,Este -oeste
1484,RUTACEAE,Azahar de la india,Murraya paniculata,6.26781,-75.56826,3,4.2,4.0,3.9,,,12.1,1.5,0.3,1.6,1.3,Este -oeste
1485,ANACARDIACEAE,Mango,Mangifera indica ,6.2677827,-75.5682974,3,93.2,77.4,75.4,,,246.00000000000003,7.2,2.8,10.8,8.4,Este -oeste
1486,MAGNOLIACEAE,Magnolio,Magnolia Silvioi,6.267754,-75.5683248,1,32.0,,,,,32.0,5.4,1.5,5.5,5.3,Este -oeste
1487,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2678313,-75.5683249,1,120.9,,,,,120.9,16.5,5.0,16.2,10.0,Norte-sur
1488,ANACARDIACEAE,Falso pimiento,Schinus terebinthifolius ,6.267794,-75.5683588,1,132.4,,,,,132.4,14.0,5.8,12.5,10.9,Norte-sur
1489,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2677447,-75.5683812,1,88.1,,,,,88.1,14.5,10.0,10.2,8.3,Este -oeste
1490,MELASTOMATACEAE,Sietecueros,Tibouchina lepidota,6.2677747,-75.5684339,1,25.1,,,,,25.1,5.0,3.4,3.5,3.2,Este -oeste
1491,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.2678153,-75.5684598,1,121.0,,,,,121.0,11.5,7.0,8.5,8.3,Norte-sur
1492,SAPINDACEAE,Chumbimbo,Sapindus saponaria ,6.2678194,-75.5683896,1,91.4,,,,,91.4,10.8,3.7,11.8,9.2,Este -oeste
1493,MAGNOLIACEAE,Magnolio,Magnolia grandiflora,6.2678787,-75.5683363,1,27.4,,,,,27.4,7.0,2.1,3.5,3.2,Este -oeste
1494,RUBIACEAE,Punta guayabo,Wittmackanthus stanleyanus ,6.267898,-75.5683579,1,37.8,,,,,37.8,8.0,5.5,3.8,3.2,Este -oeste
1495,FABACEAE,Ébano,Caesalpinia ebano ,6.2679347,-75.5684313,2,71.5,61.8,,,,133.3,9.5,3.2,11.8,10.0,Norte-sur
1496,ANACARDIACEAE,Ciruelo,Spondias purpurea ,6.267854,-75.5685129,2,135.8,105.2,,,,241.0,9.8,2.0,20.8,14.8,Norte-sur
1497,FABACEAE,Choibá,Dipteryx oleifera,6.2678107,-75.5685438,1,9.0,,,,,9.0,3.5,1.4,2.8,1.6,Este -oeste
1498,MELIACEAE,Caobo,Swietenia macrophylla ,6.26778,-75.5685498,1,41.9,,,,,41.9,9.5,5.8,4.0,3.5,Norte-sur
1499,COMBRETACEAE,Almendro,Terminalia catappa ,6.267808,-75.5685935,1,126.8,,,,,126.8,15.8,5.2,16.2,15.8,Este -oeste
1500,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.267854,-75.5685852,1,120.1,,,,,120.1,13.5,6.8,15.2,10.9,Este -oeste
1501,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2678613,-75.5686515,3,136.9,136.8,133.2,,,406.90000000000003,17.5,4.5,23.5,18.6,Este -oeste
1502,MELIACEAE,Caobo,Swietenia macrophylla ,6.2677993,-75.5686451,1,23.9,,,,,23.9,7.8,4.0,4.5,3.8,Norte-sur
1503,FABACEAE,Chiminango,Phithecellobium dulce ,6.2677347,-75.568706,2,265.4,122.8,,,,388.2,16.5,3.8,26.7,22.8,Este -oeste
1504,FABACEAE,Chiminango,Phithecellobium dulce ,6.2677427,-75.5688246,3,276.1,194.7,103.5,,,574.3,17.0,1.5,29.7,21.3,Este -oeste
1505,OLEACEAE,Urapán,Fraxinus uhdei ,6.2677867,-75.568835,2,172.5,88.5,,,,261.0,17.5,7.5,19.5,14.8,Este -oeste
1506,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2678307,-75.5688566,1,94.2,,,,,94.2,10.9,2.6,15.2,12.3,Este -oeste
1507,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.2678447,-75.5688083,1,116.2,,,,,116.2,12.0,6.0,8.5,7.1,Este -oeste
1508,ANACARDIACEAE,Ciruelo,Spondias purpurea ,6.267874,-75.5688287,2,136.1,94.3,,,,230.39999999999998,11.0,2.1,18.5,13.5,Este -oeste
1509,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.267898,-75.5688445,1,83.2,,,,,83.2,12.0,9.5,6.4,6.2,Este -oeste
1510,MELIACEAE,Caobo,Swietenia macrophylla ,6.2677847,-75.5689383,1,69.5,,,,,69.5,10.0,4.1,7.1,5.2,Norte-sur
1511,OLEACEAE,Urapán,Fraxinus uhdei ,6.2678113,-75.5690076,1,255.7,,,,,255.7,16.0,8.0,21.5,18.5,Este -oeste
1512,FABACEAE,Guayacan trebol,Platymiscium pinnatum,6.2677853,-75.5690799,1,49.3,,,,,49.3,7.6,4.3,7.1,6.3,Este -oeste
1513,ANACARDIACEAE,Mango,Mangifera indica ,6.2678267,-75.5690741,1,108.7,,,,,108.7,7.5,2.2,11.8,8.5,Norte-sur
1514,OLEACEAE,Urapán,Fraxinus uhdei ,6.26785,-75.5690751,1,224.6,,,,,224.6,16.0,9.5,23.5,16.2,Norte-sur
1515,MELIACEAE,Caobo,Swietenia macrophylla ,6.2678807,-75.569069,1,26.7,,,,,26.7,7.2,4.0,2.8,2.4,Norte -sur
1516,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.267858,-75.5689934,1,31.5,,,,,31.5,5.1,3.2,5.2,4.6,Norte-sur
1517,MELIACEAE,Caobo,Swietenia macrophylla ,6.2678347,-75.5689257,1,46.5,,,,,46.5,10.8,4.2,7.9,7.1,Norte-sur
1518,MELIACEAE,Caobo,Swietenia macrophylla ,6.26786,-75.5688983,1,104.5,,,,,104.5,15.0,3.5,13.5,12.9,Norte-sur
1519,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.2678667,-75.5689549,1,138.1,,,,,138.1,10.5,6.8,13.8,10.3,Este -oeste
1520,ANACARDIACEAE,Mango,Mangifera indica ,6.2678847,-75.5690317,2,74.0,63.3,,,,137.3,8.0,2.6,9.2,9.0,Norte-sur
1521,MELIACEAE,Cedro macho,Guarea guidonia,6.267916,-75.5690683,1,24.3,,,,,24.3,7.5,2.8,6.2,4.1,Norte-sur
1522,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2679293,-75.5690157,3,7.8,7.4,6.8,,,22.0,2.9,1.5,2.8,2.5,Norte-sur
1523,RHAMNACEAE,Ziziphus,Ziziphus sp.,6.2678953,-75.5689396,1,21.1,,,,,21.1,4.2,1.8,5.2,4.1,Este -oeste
1524,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2678927,-75.5688982,5,27.4,25.6,25.2,24.8,20.1,123.1,6.2,1.5,6.4,6.1,Este -oeste
1525,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2679373,-75.5688996,1,51.3,,,,,51.3,8.5,4.8,9.2,8.5,Norte-sur
1526,RUTACEAE,Limón,Citrus sp.,6.267942,-75.5689521,2,4.3,4.2,,,,8.5,1.6,0.3,0.9,0.8,Este -oeste
1527,FABACEAE,Chiminango,Phithecellobium dulce ,6.268,-75.5690444,3,148.6,135.5,110.5,,,394.6,16.0,4.0,25.8,16.8,Norte-sur
1528,MELIACEAE,Caobo,Swietenia macrophylla ,6.2680073,-75.5689851,1,82.2,,,,,82.2,16.5,4.3,8.4,8.3,Este -oeste
1529,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2680307,-75.5690171,5,41.5,32.5,21.1,20.5,19.6,135.2,7.2,1.6,9.5,8.1,Norte-sur
1530,MYRTACEAE,Grosello,Eugenia uniflora,6.2680753,-75.5690538,1,0.0,,,,,0.0,1.0,0.7,0.6,0.5,Este -oeste
1531,FABACEAE,Chiminango,Phithecellobium dulce ,6.268076,-75.5689999,3,184.2,143.2,133.8,,,461.2,16.0,6.2,26.8,22.4,Norte-sur
1532,ANNONACEAE,Guanábano,Annona muricata ,6.268102,-75.5690382,1,31.9,,,,,31.9,8.0,5.8,7.1,6.2,Norte-sur
1533,MALVACEAE,Ceiba pentandra,Ceiba pentandra ,6.2681253,-75.5690199,1,214.7,,,,,214.7,14.0,7.5,18.9,14.5,Norte-sur
1534,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.268154,-75.5690161,1,98.6,,,,,98.6,13.5,7.4,16.5,15.2,Este -oeste
1535,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2680273,-75.5688915,1,45.7,,,,,45.7,11.0,2.6,8.9,8.5,Norte-sur
1536,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2680874,-75.5688865,5,32.2,28.6,28.2,25.3,22.0,136.3,5.5,1.8,5.2,4.8,Norte -sur
1537,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2680954,-75.5689362,1,56.8,,,,,56.8,8.0,2.0,9.8,9.3,Norte-sur
1538,OLEACEAE,Urapán,Fraxinus uhdei ,6.2681567,-75.5689483,1,145.8,,,,,145.8,17.0,6.0,16.7,14.8,Este -oeste
1539,FABACEAE,Canime,Copaifera officinalis ,6.268186,-75.5689092,3,34.9,31.5,13.7,,,80.10000000000001,6.0,1.2,9.5,9.2,Norte -sur
1540,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.268218,-75.5688699,1,73.0,,,,,73.0,12.0,5.0,9.5,8.9,Este -oeste
1541,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.2682294,-75.5689195,1,92.0,,,,,92.0,18.0,11.0,8.9,8.5,Norte-sur
1542,OLEACEAE,Urapán,Fraxinus uhdei ,6.268224,-75.5689948,3,165.4,138.4,123.0,,,426.8,18.5,3.5,19.5,14.3,Este -oeste
1543,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2682653,-75.56895,1,57.0,,,,,57.0,9.8,5.0,8.9,8.5,Este -oeste
1544,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2683353,-75.5688517,4,28.5,26.3,22.1,16.8,,93.7,4.2,1.5,6.2,5.3,Norte-sur
1545,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.2683533,-75.5689066,1,250.0,,,,,250.0,16.0,6.0,19.5,14.6,Este -oeste
1546,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.268316,-75.5689677,1,89.8,,,,,89.8,11.0,7.0,9.5,9.2,Norte-sur
1547,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.268304,-75.569052,1,86.5,,,,,86.5,13.0,8.0,10.6,9.5,Norte-sur
1548,BIGNONIACEAE,Totumito,Amphitecna macrophylla,6.2682534,-75.5690846,4,60.4,58.2,48.6,26.0,,193.2,7.8,2.2,16.8,12.9,Norte-sur
1549,FABACEAE,Acacia roja,Delonix regia ,6.2682734,-75.5691422,1,224.9,,,,,224.9,8.0,2.3,25.8,24.7,Este -oeste
1550,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2683273,-75.569121,1,66.7,,,,,66.7,10.5,6.2,9.4,7.1,Norte-sur
1551,ARECACEAE,Palma de coco,Cocos nucifera ,6.2683373,-75.5692159,1,96.7,,,,,96.7,10.0,6.0,7.9,7.5,Norte-sur
1552,RUTACEAE,Naranjo agrio,Citrus sp.,6.2682927,-75.5692215,4,38.5,33.9,28.4,25.1,,125.9,5.2,2.0,4.8,4.2,Norte-sur
1553,ARECACEAE,Palma manila,Veitchia merrillii ,6.268252,-75.5692285,1,56.8,,,,,56.8,6.0,4.0,3.5,3.2,Este -oeste
1554,SAPINDACEAE,Cariseco,Billia rosea,6.2673493,-75.5672448,1,30.8,,,,,30.8,6.8,3.0,8.1,8.0,Este -oeste
1555,SAPINDACEAE,Cariseco,Billia rosea,6.2673573,-75.5673004,1,28.2,,,,,28.2,6.2,2.3,6.1,5.8,Este -oeste
1556,SAPINDACEAE,Cariseco,Billia rosea,6.2673607,-75.5673504,1,23.6,,,,,23.6,5.0,2.3,6.3,5.3,Norte-sur
1557,SAPINDACEAE,Cariseco,Billia rosea,6.2673647,-75.5674135,1,26.8,,,,,26.8,5.8,2.5,6.3,6.0,Este -oeste
1558,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.267268,-75.5674069,1,47.5,,,,,47.5,8.0,1.3,8.4,8.1,Norte-sur
1559,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2672593,-75.5673379,1,81.2,,,,,81.2,14.0,7.0,8.5,6.7,Este -oeste
1560,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.26725,-75.5672679,1,83.5,,,,,83.5,13.0,4.4,10.4,8.3,Norte-sur
1561,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2671827,-75.567274,1,82.3,,,,,82.3,13.0,2.5,9.4,7.9,Norte -sur
1562,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.2671913,-75.5673328,1,103.2,,,,,103.2,15.0,5.5,16.8,14.2,Este -oeste
1563,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.267192,-75.567408,1,110.7,,,,,110.7,16.0,1.3,17.8,15.9,Este -oeste
1564,FABACEAE,Cynometra,Cynometra sp.,6.2672713,-75.5674749,2,30.0,27.8,,,,57.8,5.2,1.7,7.8,6.9,Norte-sur
1565,FABACEAE,Cynometra,Cynometra sp.,6.267218,-75.5674839,1,41.4,,,,,41.4,6.0,1.2,6.8,5.8,Este -oeste
1566,FABACEAE,Cynometra,Cynometra sp.,6.26717,-75.5674917,1,41.7,,,,,41.7,6.5,1.2,5.9,5.8,Este -oeste
1567,ANACARDIACEAE,Mango,Mangifera indica ,6.2670793,-75.5674946,3,98.2,94.5,86.2,,,278.9,7.5,2.0,9.8,9.3,Norte-sur
1568,ARECACEAE,Palma Bismarckia,Bismarckia nobilis,6.2669875,-75.5675015,1,170.2,,,,,170.2,11.8,6.5,9.8,9.5,Norte-sur
1569,FABACEAE,Acacia amarilla (1),Peltophorum dubium,6.266928,-75.5675197,3,27.0,16.0,10.6,,,53.6,4.0,1.2,5.2,4.2,Norte-sur
1570,FABACEAE,Acacia amarilla,Caesalpinia pluviosa,6.266884,-75.5675257,5,25.1,18.4,16.5,16.7,14.9,91.60000000000001,3.1,1.2,4.2,3.8,Norte-sur
1571,FABACEAE,Acacia amarilla,Caesalpinia pluviosa,6.266838,-75.5675271,4,26.4,25.2,24.2,15.3,,91.1,4.3,1.6,6.8,4.3,Norte-sur
1572,FABACEAE,Acacia amarilla,Caesalpinia pluviosa,6.2667767,-75.5675351,1,47.3,,,,,47.3,5.3,1.7,6.5,5.3,Este -oeste
1573,LAURACEAE,Aguacate,Persea americana ,6.266722,-75.5673764,1,0.0,,,,,0.0,1.3,0.7,1.2,0.8,Este -oeste
1574,CLUSIACEAE,Madroño,Garcinia madruno,6.2666973,-75.5673476,2,111.6,53.7,,,,165.3,10.5,2.8,9.5,8.3,Este -oeste
1575,FABACEAE,Chiminango,Phithecellobium dulce ,6.2667347,-75.5674693,5,113.3,100.5,130.0,115.6,51.7,511.09999999999997,16.0,4.6,18.5,16.3,Este -oeste
1576,SAPINDACEAE,Chumbimbo,Sapindus saponaria ,6.2666533,-75.5674061,1,283.7,,,,,283.7,15.0,6.8,25.8,20.9,Norte-sur
1577,FABACEAE,Piñón de oreja,Enterolobium cyclocarpum ,6.2666407,-75.5674773,1,603.9,,,,,603.9,17.0,4.5,35.2,30.7,Este -oeste
1578,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2665847,-75.5673988,1,53.5,,,,,53.5,12.5,3.2,8.5,8.3,Este -oeste
1579,ANACARDIACEAE,Mango,Mangifera indica ,6.2673787,-75.5675527,2,55.0,53.8,,,,108.8,4.2,1.6,5.1,4.9,Este -oeste
1580,ANACARDIACEAE,Mango,Mangifera indica ,6.26727,-75.5675671,1,72.4,,,,,72.4,4.2,1.4,7.5,5.3,Norte-sur
1581,ANACARDIACEAE,Mango,Mangifera indica ,6.2671707,-75.567578,3,42.7,37.5,32.7,,,112.9,3.7,1.6,4.2,3.5,Norte-sur
1582,ANACARDIACEAE,Mango,Mangifera indica ,6.2670587,-75.5675965,1,65.7,,,,,65.7,4.3,1.7,5.8,3.1,Norte-sur
1583,ANACARDIACEAE,Mango,Mangifera indica ,6.2669427,-75.5676149,2,59.5,51.1,,,,110.6,4.3,1.5,6.2,4.1,Norte-sur
1584,ANACARDIACEAE,Mango,Mangifera indica ,6.2668227,-75.5676254,3,47.6,46.0,36.0,,,129.6,3.5,1.7,4.1,3.2,Este -oeste
1585,ANACARDIACEAE,Mango,Mangifera indica ,6.2666973,-75.5676403,3,57.2,54.5,52.2,,,163.9,4.2,1.4,6.8,4.1,Norte-sur
1586,ANACARDIACEAE,Mango,Mangifera indica ,6.266584,-75.5676399,3,73.7,65.2,63.7,,,202.60000000000002,5.1,1.4,6.5,5.1,Este -oeste
1587,ANACARDIACEAE,Mango,Mangifera indica ,6.266598,-75.5677664,3,58.8,44.8,43.3,,,146.89999999999998,4.2,2.1,4.1,3.9,Norte-sur
1588,ANACARDIACEAE,Mango,Mangifera indica ,6.266696,-75.5677578,5,46.5,44.1,48.2,39.5,20.5,198.8,2.8,1.7,4.2,3.8,Este -oeste
1589,ANACARDIACEAE,Mango,Mangifera indica ,6.2668093,-75.5677403,4,50.2,43.1,42.1,30.5,25.9,191.8,3.4,1.2,4.2,3.8,Norte-sur
1590,ANACARDIACEAE,Mango,Mangifera indica ,6.2669247,-75.5677276,3,65.2,55.7,41.8,,,162.7,3.6,1.6,3.9,3.8,Este -oeste
1591,ANACARDIACEAE,Mango,Mangifera indica ,6.2670433,-75.5677105,4,42.8,32.6,29.5,28.6,,133.5,3.7,1.8,3.8,3.2,Este -oeste
1592,ANACARDIACEAE,Mango,Mangifera indica ,6.267156,-75.5676968,4,46.5,38.6,29.8,24.1,,139.0,2.6,1.5,5.1,4.1,Norte -sur
1593,ANACARDIACEAE,Mango,Mangifera indica ,6.2672747,-75.5676876,5,48.5,37.4,32.2,29.6,22.0,169.70000000000002,4.3,1.7,4.6,3.9,Este -oeste
1594,ANACARDIACEAE,Mango,Mangifera indica ,6.2673893,-75.5676727,2,73.0,61.0,,,,134.0,4.2,1.8,5.9,5.3,Norte-sur
1595,ANACARDIACEAE,Mango,Mangifera indica ,6.2674047,-75.5677965,3,62.3,60.5,60.0,,,182.8,4.4,1.8,6.8,5.1,Este -oeste
1596,ANACARDIACEAE,Mango,Mangifera indica ,6.2673,-75.5677995,4,45.3,44.5,44.1,41.4,,175.3,3.4,1.5,3.8,3.2,Norte-sur
1597,ANACARDIACEAE,Mango,Mangifera indica ,6.2671827,-75.5678066,2,55.0,47.5,,,,102.5,4.3,1.5,3.9,3.2,Norte -sur
1598,ANACARDIACEAE,Mango,Mangifera indica ,6.2670733,-75.5678222,4,36.1,35.8,26.8,23.9,,122.6,3.4,1.4,3.8,3.2,Norte-sur
1599,ANACARDIACEAE,Mango,Mangifera indica ,6.2669607,-75.567835,3,40.0,39.8,35.5,,,115.3,3.7,1.4,3.9,3.2,Este -oeste
1600,ANACARDIACEAE,Mango,Mangifera indica ,6.266838,-75.5678484,5,40.2,35.2,33.4,36.7,25.9,171.4,3.6,1.4,4.2,3.6,Norte -sur
1601,ANACARDIACEAE,Mango,Mangifera indica ,6.2667353,-75.5678585,3,51.1,39.0,35.0,,,125.1,3.3,1.5,4.0,3.5,Norte-sur
1602,ANACARDIACEAE,Mango,Mangifera indica ,6.2666067,-75.5678773,5,55.2,40.1,35.2,33.6,38.4,202.5,4.0,2.0,6.1,5.0,Este -oeste
1603,ANACARDIACEAE,Mango,Mangifera indica ,6.2666174,-75.5679881,3,59.0,58.3,43.3,,,160.6,4.2,1.8,6.1,5.3,Este -oeste
1604,ANACARDIACEAE,Mango,Mangifera indica ,6.266718,-75.5679789,3,62.4,50.9,46.2,,,159.5,3.9,1.6,4.2,4.0,Norte -sur
1605,ANACARDIACEAE,Mango,Mangifera indica ,6.2668287,-75.5679685,4,36.5,33.4,32.7,32.4,,135.0,3.1,1.3,3.9,3.2,Norte -sur
1606,ANACARDIACEAE,Mango,Mangifera indica ,6.2669507,-75.5679535,4,45.6,42.8,32.6,29.8,,150.8,3.6,1.2,3.6,3.2,Este -oeste
1607,ANACARDIACEAE,Mango,Mangifera indica ,6.267064,-75.5679435,3,61.2,46.8,40.9,,,148.9,4.0,1.7,5.2,4.6,Este -oeste
1608,ANACARDIACEAE,Mango,Mangifera indica ,6.2671734,-75.5679256,3,80.0,48.7,47.5,,,176.2,4.2,1.5,5.8,4.3,Norte-sur
1609,ANACARDIACEAE,Mango,Mangifera indica ,6.2672967,-75.5679048,4,65.2,50.4,45.3,39.9,,200.79999999999998,4.3,1.6,6.2,5.1,Norte-sur
1610,ANACARDIACEAE,Mango,Mangifera indica ,6.26742,-75.5679001,3,68.1,49.1,47.0,,,164.2,4.4,2.2,7.2,5.9,Este -oeste
